"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
1988,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",244769449
1989,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",247158528
1990,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",248922111
1991,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",253088068
1992,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",256606463
1993,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",260024637
1994,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",263241475
1995,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",266386596
1996,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",269540779
1997,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",272776678
1998,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",276032848
1999,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",279040168
2000,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",281421906
2001,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",284968955
2002,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",287625193
2003,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",290107933
2004,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",292805298
2005,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",295516599
2006,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",298379912
2007,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",301231207
2008,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",304093966
2009,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",306771529
2010,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",308745538
2011,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",311591917
2012,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",313914040
2013,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",316128839
2014,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",318857056
2015,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",321418820
2016,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",323127513
2017,"USA",0,0,0,"known_other","yes","felon_killed_by_private_citizen","ge4",325719178
1984,"USA",0,0,0,"known_other","yes","institutional","ge4",235955196
1985,"USA",0,0,0,"known_other","yes","institutional","ge4",238116263
1986,"USA",0,0,0,"known_other","yes","institutional","ge4",240297079
1987,"USA",0,0,0,"known_other","yes","institutional","ge4",242487990
1988,"USA",0,0,0,"known_other","yes","institutional","ge4",244769449
1989,"USA",0,0,0,"known_other","yes","institutional","ge4",247158528
1990,"USA",0,0,0,"known_other","yes","institutional","ge4",248922111
1991,"USA",0,0,0,"known_other","yes","institutional","ge4",253088068
1992,"USA",0,0,0,"known_other","yes","institutional","ge4",256606463
1993,"USA",0,0,0,"known_other","yes","institutional","ge4",260024637
1994,"USA",0,0,0,"known_other","yes","institutional","ge4",263241475
1995,"USA",0,0,0,"known_other","yes","institutional","ge4",266386596
1996,"USA",0,0,0,"known_other","yes","institutional","ge4",269540779
1997,"USA",0,0,0,"known_other","yes","institutional","ge4",272776678
1998,"USA",0,0,0,"known_other","yes","institutional","ge4",276032848
1999,"USA",0,0,0,"known_other","yes","institutional","ge4",279040168
2000,"USA",0,0,0,"known_other","yes","institutional","ge4",281421906
2001,"USA",0,0,0,"known_other","yes","institutional","ge4",284968955
2002,"USA",0,0,0,"known_other","yes","institutional","ge4",287625193
2003,"USA",0,0,0,"known_other","yes","institutional","ge4",290107933
2004,"USA",0,0,0,"known_other","yes","institutional","ge4",292805298
2005,"USA",0,0,0,"known_other","yes","institutional","ge4",295516599
2006,"USA",0,0,0,"known_other","yes","institutional","ge4",298379912
2007,"USA",0,0,0,"known_other","yes","institutional","ge4",301231207
2008,"USA",0,0,0,"known_other","yes","institutional","ge4",304093966
2009,"USA",0,0,0,"known_other","yes","institutional","ge4",306771529
2010,"USA",0,0,0,"known_other","yes","institutional","ge4",308745538
2011,"USA",0,0,0,"known_other","yes","institutional","ge4",311591917
2012,"USA",0,0,0,"known_other","yes","institutional","ge4",313914040
2013,"USA",0,0,0,"known_other","yes","institutional","ge4",316128839
2014,"USA",0,0,0,"known_other","yes","institutional","ge4",318857056
2015,"USA",0,0,0,"known_other","yes","institutional","ge4",321418820
2016,"USA",0,0,0,"known_other","yes","institutional","ge4",323127513
2017,"USA",0,0,0,"known_other","yes","institutional","ge4",325719178
1984,"USA",0,0,0,"known_other","yes","negligence","ge4",235955196
1985,"USA",0,0,0,"known_other","yes","negligence","ge4",238116263
1986,"USA",0,0,0,"known_other","yes","negligence","ge4",240297079
1987,"USA",0,0,0,"known_other","yes","negligence","ge4",242487990
1988,"USA",0,0,0,"known_other","yes","negligence","ge4",244769449
1989,"USA",0,0,0,"known_other","yes","negligence","ge4",247158528
1990,"USA",0,0,0,"known_other","yes","negligence","ge4",248922111
1991,"USA",0,0,0,"known_other","yes","negligence","ge4",253088068
1992,"USA",0,0,0,"known_other","yes","negligence","ge4",256606463
1993,"USA",0,0,0,"known_other","yes","negligence","ge4",260024637
1994,"USA",0,0,0,"known_other","yes","negligence","ge4",263241475
1995,"USA",0,0,0,"known_other","yes","negligence","ge4",266386596
1996,"USA",0,0,0,"known_other","yes","negligence","ge4",269540779
1997,"USA",0,0,0,"known_other","yes","negligence","ge4",272776678
1998,"USA",0,0,0,"known_other","yes","negligence","ge4",276032848
1999,"USA",0,0,0,"known_other","yes","negligence","ge4",279040168
2000,"USA",0,0,0,"known_other","yes","negligence","ge4",281421906
2001,"USA",0,0,0,"known_other","yes","negligence","ge4",284968955
2002,"USA",0,0,0,"known_other","yes","negligence","ge4",287625193
2003,"USA",0,0,0,"known_other","yes","negligence","ge4",290107933
2004,"USA",0,0,0,"known_other","yes","negligence","ge4",292805298
2005,"USA",0,0,0,"known_other","yes","negligence","ge4",295516599
2006,"USA",0,0,0,"known_other","yes","negligence","ge4",298379912
2007,"USA",0,0,0,"known_other","yes","negligence","ge4",301231207
2008,"USA",0,0,0,"known_other","yes","negligence","ge4",304093966
2009,"USA",0,0,0,"known_other","yes","negligence","ge4",306771529
2010,"USA",0,0,0,"known_other","yes","negligence","ge4",308745538
2011,"USA",0,0,0,"known_other","yes","negligence","ge4",311591917
2012,"USA",0,0,0,"known_other","yes","negligence","ge4",313914040
2013,"USA",0,0,0,"known_other","yes","negligence","ge4",316128839
2014,"USA",0,0,0,"known_other","yes","negligence","ge4",318857056
2015,"USA",0,0,0,"known_other","yes","negligence","ge4",321418820
2016,"USA",0,0,0,"known_other","yes","negligence","ge4",323127513
2017,"USA",0,0,0,"known_other","yes","negligence","ge4",325719178
1984,"USA",0,0,0,"known_other","yes","other","ge4",235955196
1985,"USA",0,0,0,"known_other","yes","other","ge4",238116263
1986,"USA",0,0,0,"known_other","yes","other","ge4",240297079
1987,"USA",0,0,0,"known_other","yes","other","ge4",242487990
1988,"USA",0,0,0,"known_other","yes","other","ge4",244769449
1989,"USA",0,0,0,"known_other","yes","other","ge4",247158528
1990,"USA",0,0,0,"known_other","yes","other","ge4",248922111
1991,"USA",0,0,0,"known_other","yes","other","ge4",253088068
1992,"USA",0,0,0,"known_other","yes","other","ge4",256606463
1993,"USA",0,0,0,"known_other","yes","other","ge4",260024637
1994,"USA",0,0,0,"known_other","yes","other","ge4",263241475
1995,"USA",0,0,0,"known_other","yes","other","ge4",266386596
1996,"USA",0,0,0,"known_other","yes","other","ge4",269540779
1997,"USA",1,5,5,"known_other","yes","other","ge4",272776678
1998,"USA",1,5,5,"known_other","yes","other","ge4",276032848
1999,"USA",0,0,0,"known_other","yes","other","ge4",279040168
2000,"USA",0,0,0,"known_other","yes","other","ge4",281421906
2001,"USA",0,0,0,"known_other","yes","other","ge4",284968955
2002,"USA",0,0,0,"known_other","yes","other","ge4",287625193
2003,"USA",0,0,0,"known_other","yes","other","ge4",290107933
2004,"USA",0,0,0,"known_other","yes","other","ge4",292805298
2005,"USA",0,0,0,"known_other","yes","other","ge4",295516599
2006,"USA",0,0,0,"known_other","yes","other","ge4",298379912
2007,"USA",0,0,0,"known_other","yes","other","ge4",301231207
2008,"USA",1,6,6,"known_other","yes","other","ge4",304093966
2009,"USA",1,4,4,"known_other","yes","other","ge4",306771529
2010,"USA",0,0,0,"known_other","yes","other","ge4",308745538
2011,"USA",0,0,0,"known_other","yes","other","ge4",311591917
2012,"USA",1,7,7,"known_other","yes","other","ge4",313914040
2013,"USA",0,0,0,"known_other","yes","other","ge4",316128839
2014,"USA",3,18,6,"known_other","yes","other","ge4",318857056
2015,"USA",1,14,14,"known_other","yes","other","ge4",321418820
2016,"USA",0,0,0,"known_other","yes","other","ge4",323127513
2017,"USA",1,4,4,"known_other","yes","other","ge4",325719178
1984,"USA",0,0,0,"known_other","yes","undetermined","ge4",235955196
1985,"USA",0,0,0,"known_other","yes","undetermined","ge4",238116263
1986,"USA",0,0,0,"known_other","yes","undetermined","ge4",240297079
1987,"USA",1,4,4,"known_other","yes","undetermined","ge4",242487990
1988,"USA",1,4,4,"known_other","yes","undetermined","ge4",244769449
1989,"USA",0,0,0,"known_other","yes","undetermined","ge4",247158528
1990,"USA",0,0,0,"known_other","yes","undetermined","ge4",248922111
1991,"USA",0,0,0,"known_other","yes","undetermined","ge4",253088068
1992,"USA",0,0,0,"known_other","yes","undetermined","ge4",256606463
1993,"USA",0,0,0,"known_other","yes","undetermined","ge4",260024637
1994,"USA",0,0,0,"known_other","yes","undetermined","ge4",263241475
1995,"USA",1,4,4,"known_other","yes","undetermined","ge4",266386596
1996,"USA",4,17,4.25,"known_other","yes","undetermined","ge4",269540779
1997,"USA",3,12,4,"known_other","yes","undetermined","ge4",272776678
1998,"USA",0,0,0,"known_other","yes","undetermined","ge4",276032848
1999,"USA",1,6,6,"known_other","yes","undetermined","ge4",279040168
2000,"USA",2,8,4,"known_other","yes","undetermined","ge4",281421906
2001,"USA",0,0,0,"known_other","yes","undetermined","ge4",284968955
2002,"USA",2,11,5.5,"known_other","yes","undetermined","ge4",287625193
2003,"USA",1,4,4,"known_other","yes","undetermined","ge4",290107933
2004,"USA",2,8,4,"known_other","yes","undetermined","ge4",292805298
2005,"USA",4,19,4.75,"known_other","yes","undetermined","ge4",295516599
2006,"USA",2,10,5,"known_other","yes","undetermined","ge4",298379912
2007,"USA",1,4,4,"known_other","yes","undetermined","ge4",301231207
2008,"USA",0,0,0,"known_other","yes","undetermined","ge4",304093966
2009,"USA",1,13,13,"known_other","yes","undetermined","ge4",306771529
2010,"USA",2,8,4,"known_other","yes","undetermined","ge4",308745538
2011,"USA",1,4,4,"known_other","yes","undetermined","ge4",311591917
2012,"USA",0,0,0,"known_other","yes","undetermined","ge4",313914040
2013,"USA",2,9,4.5,"known_other","yes","undetermined","ge4",316128839
2014,"USA",0,0,0,"known_other","yes","undetermined","ge4",318857056
2015,"USA",1,7,7,"known_other","yes","undetermined","ge4",321418820
2016,"USA",2,8,4,"known_other","yes","undetermined","ge4",323127513
2017,"USA",0,0,0,"known_other","yes","undetermined","ge4",325719178
1984,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",235955196
1985,"USA",1,4,4,"known_work","no_sel","no_sel","ge4",238116263
1986,"USA",1,6,6,"known_work","no_sel","no_sel","ge4",240297079
1987,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",242487990
1988,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",244769449
1989,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",247158528
1990,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",248922111
1991,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",253088068
1992,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",256606463
1993,"USA",1,4,4,"known_work","no_sel","no_sel","ge4",260024637
1994,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",263241475
1995,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",266386596
1996,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",269540779
1997,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",272776678
1998,"USA",1,4,4,"known_work","no_sel","no_sel","ge4",276032848
1999,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",279040168
2000,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",281421906
2001,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",284968955
2002,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",287625193
2003,"USA",2,12,6,"known_work","no_sel","no_sel","ge4",290107933
2004,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",292805298
2005,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",295516599
2006,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",298379912
2007,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",301231207
2008,"USA",1,4,4,"known_work","no_sel","no_sel","ge4",304093966
2009,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",306771529
2010,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",308745538
2011,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",311591917
2012,"USA",1,6,6,"known_work","no_sel","no_sel","ge4",313914040
2013,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",316128839
2014,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",318857056
2015,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",321418820
2016,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",323127513
2017,"USA",0,0,0,"known_work","no_sel","no_sel","ge4",325719178
1984,"USA",0,0,0,"known_work","no_sel","arguments","ge4",235955196
1985,"USA",0,0,0,"known_work","no_sel","arguments","ge4",238116263
1986,"USA",0,0,0,"known_work","no_sel","arguments","ge4",240297079
1987,"USA",0,0,0,"known_work","no_sel","arguments","ge4",242487990
1988,"USA",0,0,0,"known_work","no_sel","arguments","ge4",244769449
1989,"USA",0,0,0,"known_work","no_sel","arguments","ge4",247158528
1990,"USA",0,0,0,"known_work","no_sel","arguments","ge4",248922111
1991,"USA",0,0,0,"known_work","no_sel","arguments","ge4",253088068
1992,"USA",0,0,0,"known_work","no_sel","arguments","ge4",256606463
1993,"USA",0,0,0,"known_work","no_sel","arguments","ge4",260024637
1994,"USA",0,0,0,"known_work","no_sel","arguments","ge4",263241475
1995,"USA",0,0,0,"known_work","no_sel","arguments","ge4",266386596
1996,"USA",0,0,0,"known_work","no_sel","arguments","ge4",269540779
1997,"USA",0,0,0,"known_work","no_sel","arguments","ge4",272776678
1998,"USA",1,4,4,"known_work","no_sel","arguments","ge4",276032848
1999,"USA",0,0,0,"known_work","no_sel","arguments","ge4",279040168
2000,"USA",0,0,0,"known_work","no_sel","arguments","ge4",281421906
2001,"USA",0,0,0,"known_work","no_sel","arguments","ge4",284968955
2002,"USA",0,0,0,"known_work","no_sel","arguments","ge4",287625193
2003,"USA",0,0,0,"known_work","no_sel","arguments","ge4",290107933
2004,"USA",0,0,0,"known_work","no_sel","arguments","ge4",292805298
2005,"USA",0,0,0,"known_work","no_sel","arguments","ge4",295516599
2006,"USA",0,0,0,"known_work","no_sel","arguments","ge4",298379912
2007,"USA",0,0,0,"known_work","no_sel","arguments","ge4",301231207
2008,"USA",0,0,0,"known_work","no_sel","arguments","ge4",304093966
2009,"USA",0,0,0,"known_work","no_sel","arguments","ge4",306771529
2010,"USA",0,0,0,"known_work","no_sel","arguments","ge4",308745538
2011,"USA",0,0,0,"known_work","no_sel","arguments","ge4",311591917
2012,"USA",0,0,0,"known_work","no_sel","arguments","ge4",313914040
2013,"USA",0,0,0,"known_work","no_sel","arguments","ge4",316128839
2014,"USA",0,0,0,"known_work","no_sel","arguments","ge4",318857056
2015,"USA",0,0,0,"known_work","no_sel","arguments","ge4",321418820
2016,"USA",0,0,0,"known_work","no_sel","arguments","ge4",323127513
2017,"USA",0,0,0,"known_work","no_sel","arguments","ge4",325719178
1984,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",235955196
1985,"USA",1,4,4,"known_work","no_sel","crime_related","ge4",238116263
1986,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",240297079
1987,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",242487990
1988,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",244769449
1989,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",247158528
1990,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",248922111
1991,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",253088068
1992,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",256606463
1993,"USA",1,4,4,"known_work","no_sel","crime_related","ge4",260024637
1994,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",263241475
1995,"USA",0,0,0,"known_work","no_sel","crime_related","ge4",266386596
